FECHA,NEMO,RAZON_SOCIAL,VOLUMEN,VAR_PRE,CANTIDAD,PRE_CIE,PRE_MAX,PRE_MED,PRE_MEN,V_ACMI_FEC_INSCRIP,PATRI_CON
07/07/2017,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
07/07/2017,COLTEJER  ,COLTEJER S.A.,0,0,0,1990,0,0,0,19360501,7982.28
07/07/2017,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
07/07/2017,CONCONCRET,CONSTRUCTORA CONCRETO S.A,61616364,0.2,62203,996,996,990.57,990,19831027,1178.48
07/07/2017,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
07/07/2017,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1100,0,0,0,19900328,2720.1
07/07/2017,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,2358596700,0.36,85810,27620,27780,27486.27,27360,19921028,21634.61
07/07/2017,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
07/07/2017,ECOPETROL ,ECOPETROL S.A.,7747140980,-1.81,5719603,1355,1370,1354.49,1350,20070822,1104.57
07/07/2017,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,444346125,-0.25,225388,1970,1975,1971.47,1970,20080708,1239.86
07/07/2017,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,25531270,0,23861,1070,1070,1070,1070,20120305,1594.75
07/07/2017,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
07/07/2017,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,14000,0,0,0,19680607,16529.12
07/07/2017,ENKA      ,ENKA DE COLOMBIA S.A.,17000000,-4.76,1700000,10,10,10,10,20070917,31.26
07/07/2017,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
07/07/2017,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
07/07/2017,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,62626083,0.98,102353,617,617,611.86,611,20030509,548.44
07/07/2017,EXITO     ,ALMACENES EXITO S.A.,22676201540,-0.93,1514145,14920,15140,14976.24,14880,19970430,43155.7
07/07/2017,FABRICATO ,FABRICATO  S.A.,74935175.2,-0.7,5312400,14.1,14.1,14.11,14.1,19340401,62.08
07/07/2017,FAMILIA   ,PRODUCTOS FAMILIA S.A.,0,0,0,2000,0,0,0,19981124,1348.03
07/07/2017,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
07/07/2017,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
07/07/2017,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
07/07/2017,GRUBOLIVAR,GRUPO BOLIVAR S.A.,116762500,0,2205,53000,53000,52953.51,52500,19970103,146427.48
07/07/2017,GRUPOARGOS,GRUPO ARGOS S.A.,568298980,-0.09,26833,21180,21200,21179.11,21160,19410825,26989.27
07/07/2017,GRUPOAVAL ,GRUPO AVAL ACCIONES Y VALORES S.A.,60123480,-1.94,47588,1265,1265,1263.42,1260,19981116,1070.85
07/07/2017,GRUPOSURA ,GRUPO INVERSIONES SURAMERICANA,1700563200,-0.78,42012,40680,40840,40478.03,39320,19450716,43597.61
07/07/2017,HCOLSEL   ,FONDO BURSATIL HORIZONS COLOMBIA SELECT DE SYP,132545000,-0.98,10000,13254.5,13254.5,13254.5,13254.5,20140527,15000
07/07/2017,ICOLCAP   ,FONDO BURSATIL ISHARES COLCAP,12198069,-1.25,822,14839.5,14839.5,14839.5,14839.5,20110706,17160
07/07/2017,ICOLRISK  ,FONDO BURSATIL ISHARES COLRISK,0,0,0,13985,0,0,0,20161019,13488
07/07/2017,INCASTILLA,CASTILLA AGRICOLA S.A.,0,0,0,15100,0,0,0,19830715,9898.91
07/07/2017,INESA     ,INVERSIONES EQUIPOS Y SERVICIOS S.A.,0,0,0,419,0,0,0,19840628,1139.25
07/07/2017,INVENSA   ,INVERSIONES VENECIA S.A.,0,0,0,506,0,0,0,19860623,1638.54
07/07/2017,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,3705805100,-1.03,274560,13500,13600,13497.25,13400,20021126,14796.55
07/07/2017,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
07/07/2017,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
07/07/2017,MINEROS   ,MINEROS S.A.,147940565,0,54500,2735,2735,2714.51,2655,19771116,2288.27
07/07/2017,NUTRESA   ,GRUPO NUTRESA S.A,584929420,-0.46,22470,26080,26100,26031.57,25980,19610321,18070.57
07/07/2017,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,0,0,0,37500,0,0,0,19680827,26777.67
07/07/2017,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,0,0,0,8900,0,0,0,20050119,8726.01
07/07/2017,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
07/07/2017,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,0,0,0,6.5,0,0,0,19520101,23.9
07/07/2017,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,4205585765,-0.77,3290420,1285,1290,1278.13,1270,20110512,1070.85
07/07/2017,PFAVH     ,AVIANCA HOLDINGS S.A,4823330145,8.62,1839084,2710,2730,2622.68,2505,20110511,6107.98
07/07/2017,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,262,0,0,0,19931108,284.2
07/07/2017,PFBCOLOM  ,BANCOLOMBIA S.A.,2634353460,-1.46,77630,33700,34200,33934.73,33700,19950726,22925.5
07/07/2017,PFCARPAK  ,CARVAJAL EMPAQUES S.A,0,0,0,5300,0,0,0,20120502,3805.74
07/07/2017,PFCEMARGOS,CEMENTOS ARGOS S.A.,577288400,-0.37,54338,10700,10740,10624.03,10440,20130413,6196.02
07/07/2017,PFCORFICOL,CORPORACION FINANCIERA COLOMBIANA S.A.,50645000,2.44,2410,21000,21100,21014.52,21000,19930208,21634.61
07/07/2017,PFDAVVNDA ,BANCO DAVIVIENDA S.A,1841098660,1.41,54871,34520,34520,33553.22,32860,20101005,21797.35
07/07/2017,PFGRUPOARG,GRUPO ARGOS S.A.,169656780,0.41,8630,19700,19760,19658.95,19540,20120608,26989.27
07/07/2017,PFGRUPSURA,GRUPO INVERSIONES SURAMERICANA,769365720,-0.8,19476,39660,39960,39503.27,39120,20111103,43597.61
07/07/2017,PFVILLA051,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20050914,6116.74
07/07/2017,PFVILLA053,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5014.36,0,0,0,20050929,6116.74
07/07/2017,PFVILLAS  ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5430,0,0,0,20000215,6116.74
07/07/2017,PFVILLAS00,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
07/07/2017,PFVILLAS01,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
07/07/2017,PFVILLASCA,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,2700,0,0,0,20030401,6116.74
07/07/2017,POPULAR   ,BANCO POPULAR S.A.,0,0,0,476,0,0,0,19940526,338.85
07/07/2017,PROMIGAS  ,PROMIGAS S.A. E.S.P.,383773000,0,71115,5300,5400,5396.51,5300,19900822,2578.88
07/07/2017,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,84000,0,0,0,19950616,47052.87
07/07/2017,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
07/07/2017,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
07/07/2017,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
07/07/2017,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
07/07/2017,TERPEL    ,ORGANIZACION TERPEL S.A,1908418300,0,152263,12300,12600,12533.7,12300,20140815,8168.7
07/07/2017,TGLSC     ,TECNOGLASS INC,0,0,0,34800,0,0,0,20160106,10504.95
07/07/2017,TITAN     ,MANUFACTURAS DE CEMENTO S.A.,0,0,0,29900,0,0,0,19410324,62724.84
07/07/2017,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
07/07/2017,VALOREM   ,VALOREM S.A.,443223,0,1089,410,0,407,0,19980105,531.55
07/07/2017,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1690,0,0,0,20010322,7906.57
07/07/2017,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,2472000,0,400,6300,0,6180,0,19941215,6116.74
10/07/2017,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
10/07/2017,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,106845,0,419,255,0,255,0,19730824,284.2
10/07/2017,BCOLOMBIA ,BANCOLOMBIA S.A.,9384666740,0.69,294237,31900,31920,31894.92,31800,19450701,22925.5
10/07/2017,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,2480,0,0,0,20091028,1184.78
10/07/2017,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,742,0,0,0,20071030,1142.83
10/07/2017,BOGOTA    ,BANCO DE BOGOTA S.A.,399063460,0.03,6297,63500,63500,63373.58,62620,19290401,50263.89
10/07/2017,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,0,0,0,25,0,0,0,20070621,6.17
10/07/2017,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
10/07/2017,CARTON    ,CARTON DE COLOMBIA S.A.,0,0,0,5300,0,0,0,19690523,13240.6
10/07/2017,CELSIA    ,CELSIA S.A E.S.P,169230270,0.99,37312,4570,4570,4535.55,4525,20011008,5680.52
10/07/2017,CEMARGOS  ,CEMENTOS ARGOS S.A.,321026260,-1.03,27711,11560,11620,11584.8,11560,19620201,6196.02
10/07/2017,CLH       ,CEMEX LATAM HOLDING,586736720,0,49856,11800,11800,11768.63,11700,20121107,7593.43
10/07/2017,CNEC      ,CANACOL ENERGY LTD,235572740,0.38,22613,10500,10540,10417.58,10360,20100721,6139.86
10/07/2017,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
10/07/2017,COLTEJER  ,COLTEJER S.A.,7560,0,6,1990,0,1260,0,19360501,7982.28
10/07/2017,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
10/07/2017,CONCONCRET,CONSTRUCTORA CONCRETO S.A,187412082,0.4,187634,1000,1000,998.82,998,19831027,1178.48
10/07/2017,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
10/07/2017,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1100,0,0,0,19900328,2720.1
10/07/2017,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,1931799640,-0.29,69865,27540,27780,27650.46,27540,19921028,21634.61
10/07/2017,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
10/07/2017,ECOPETROL ,ECOPETROL S.A.,3041498000,0,2245278,1355,1360,1354.62,1350,20070822,1104.57
10/07/2017,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,960049950,0,487335,1970,1970,1970,1970,20080708,1239.86
10/07/2017,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,0,0,0,1070,0,0,0,20120305,1594.75
10/07/2017,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
10/07/2017,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,14000,0,0,0,19680607,16529.12
10/07/2017,ENKA      ,ENKA DE COLOMBIA S.A.,0,0,0,10,0,0,0,20070917,31.26
10/07/2017,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
10/07/2017,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
10/07/2017,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,48970476,-0.16,80016,616,616,612.01,611,20030509,548.44
10/07/2017,EXITO     ,ALMACENES EXITO S.A.,14496737100,0,968148,14920,15000,14973.68,14920,19970430,43155.7
10/07/2017,FABRICATO ,FABRICATO  S.A.,4049766,0,289269,14.1,0,14,0,19340401,62.08
10/07/2017,FAMILIA   ,PRODUCTOS FAMILIA S.A.,0,0,0,2000,0,0,0,19981124,1348.03
10/07/2017,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
10/07/2017,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
10/07/2017,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
10/07/2017,GRUBOLIVAR,GRUPO BOLIVAR S.A.,0,0,0,53000,0,0,0,19970103,146427.48
10/07/2017,GRUPOARGOS,GRUPO ARGOS S.A.,582588880,-0.28,27656,21120,21120,21065.55,20960,19410825,26989.27
10/07/2017,GRUPOAVAL ,GRUPO AVAL ACCIONES Y VALORES S.A.,0,0,0,1265,0,0,0,19981116,1070.85
10/07/2017,GRUPOSURA ,GRUPO INVERSIONES SURAMERICANA,1914925080,-0.44,47154,40500,40780,40610.02,40000,19450716,43597.61
10/07/2017,HCOLSEL   ,FONDO BURSATIL HORIZONS COLOMBIA SELECT DE SYP,0,0,0,13254.5,0,0,0,20140527,15000
10/07/2017,ICOLCAP   ,FONDO BURSATIL ISHARES COLCAP,2297679466,0.48,154236,14911,14915,14897.17,14865,20110706,17160
10/07/2017,ICOLRISK  ,FONDO BURSATIL ISHARES COLRISK,82006200,1.1,5800,14139,14139,14139,14139,20161019,13488
10/07/2017,INCASTILLA,CASTILLA AGRICOLA S.A.,0,0,0,15100,0,0,0,19830715,9898.91
10/07/2017,INESA     ,INVERSIONES EQUIPOS Y SERVICIOS S.A.,0,0,0,419,0,0,0,19840628,1139.25
10/07/2017,INVENSA   ,INVERSIONES VENECIA S.A.,0,0,0,506,0,0,0,19860623,1638.54
10/07/2017,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,1626393600,-0.15,120633,13480,13580,13482.16,13420,20021126,14796.55
10/07/2017,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
10/07/2017,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
10/07/2017,MINEROS   ,MINEROS S.A.,6700000,-2.01,2500,2680,2680,2680,2680,19771116,2288.27
10/07/2017,NUTRESA   ,GRUPO NUTRESA S.A,919535420,-0.69,35296,25900,26100,26052.11,25900,19610321,18070.57
10/07/2017,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,0,0,0,37500,0,0,0,19680827,26777.67
10/07/2017,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,0,0,0,8900,0,0,0,20050119,8726.01
10/07/2017,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
10/07/2017,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,2699238,0,449873,6.5,0,6,0,19520101,23.9
10/07/2017,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,1392294890,-0.39,1082439,1280,1295,1286.26,1280,20110512,1070.85
10/07/2017,PFAVH     ,AVIANCA HOLDINGS S.A,2400495570,1.11,876898,2740,2770,2737.49,2700,20110511,6107.98
10/07/2017,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,262,0,0,0,19931108,284.2
10/07/2017,PFBCOLOM  ,BANCOLOMBIA S.A.,3252973500,0.12,96100,33740,34080,33849.88,33700,19950726,22925.5
10/07/2017,PFCARPAK  ,CARVAJAL EMPAQUES S.A,0,0,0,5300,0,0,0,20120502,3805.74
10/07/2017,PFCEMARGOS,CEMENTOS ARGOS S.A.,248834800,-1.68,23630,10520,10660,10530.46,10500,20130413,6196.02
10/07/2017,PFCORFICOL,CORPORACION FINANCIERA COLOMBIANA S.A.,0,0,0,21000,0,0,0,19930208,21634.61
10/07/2017,PFDAVVNDA ,BANCO DAVIVIENDA S.A,116045740,-1.22,3407,34100,34400,34060.97,33880,20101005,21797.35
10/07/2017,PFGRUPOARG,GRUPO ARGOS S.A.,282160540,0.1,14355,19720,19720,19655.91,19600,20120608,26989.27
10/07/2017,PFGRUPSURA,GRUPO INVERSIONES SURAMERICANA,731093760,-0.86,18540,39320,39640,39433.32,39260,20111103,43597.61
10/07/2017,PFVILLA051,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20050914,6116.74
10/07/2017,PFVILLA053,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5014.36,0,0,0,20050929,6116.74
10/07/2017,PFVILLAS  ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5430,0,0,0,20000215,6116.74
10/07/2017,PFVILLAS00,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
10/07/2017,PFVILLAS01,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
10/07/2017,PFVILLASCA,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,2700,0,0,0,20030401,6116.74
10/07/2017,POPULAR   ,BANCO POPULAR S.A.,0,0,0,476,0,0,0,19940526,338.85
10/07/2017,PROMIGAS  ,PROMIGAS S.A. E.S.P.,384000000,3.77,70000,5500,5500,5485.71,5450,19900822,2578.88
10/07/2017,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,84000,0,0,0,19950616,47052.87
10/07/2017,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
10/07/2017,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
10/07/2017,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
10/07/2017,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
10/07/2017,TERPEL    ,ORGANIZACION TERPEL S.A,19643100,0,1597,12300,12300,12300,12300,20140815,8168.7
10/07/2017,TGLSC     ,TECNOGLASS INC,0,0,0,34800,0,0,0,20160106,10504.95
10/07/2017,TITAN     ,MANUFACTURAS DE CEMENTO S.A.,0,0,0,29900,0,0,0,19410324,62724.84
10/07/2017,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
10/07/2017,VALOREM   ,VALOREM S.A.,0,0,0,410,0,0,0,19980105,531.55
10/07/2017,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1690,0,0,0,20010322,7906.57
10/07/2017,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,6300,0,0,0,19941215,6116.74
11/07/2017,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
11/07/2017,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,10400000,1.96,40000,260,260,260,260,19730824,284.2
11/07/2017,BCOLOMBIA ,BANCOLOMBIA S.A.,12690784880,1.82,395623,32480,32480,32077.98,31300,19450701,22925.5
11/07/2017,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,2480,0,0,0,20091028,1184.78
11/07/2017,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,742,0,0,0,20071030,1142.83
11/07/2017,BOGOTA    ,BANCO DE BOGOTA S.A.,140289460,-0.79,2223,63000,63500,63108.17,62240,19290401,50263.89
11/07/2017,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,334376678.5,-0.8,13498493,24.8,24.8,24.77,24.2,20070621,6.17
11/07/2017,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
11/07/2017,CARTON    ,CARTON DE COLOMBIA S.A.,0,0,0,5300,0,0,0,19690523,13240.6
11/07/2017,CELSIA    ,CELSIA S.A E.S.P,311231860,-0.22,68350,4560,4560,4553.5,4540,20011008,5680.52
11/07/2017,CEMARGOS  ,CEMENTOS ARGOS S.A.,5653481240,0.87,486055,11660,11700,11631.36,11540,19620201,6196.02
11/07/2017,CLH       ,CEMEX LATAM HOLDING,822395380,-1.36,70399,11640,11820,11681.92,11640,20121107,7593.43
11/07/2017,CNEC      ,CANACOL ENERGY LTD,376360760,-1.33,36173,10360,10500,10404.47,10300,20100721,6139.86
11/07/2017,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
11/07/2017,COLTEJER  ,COLTEJER S.A.,0,0,0,1990,0,0,0,19360501,7982.28
11/07/2017,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
11/07/2017,CONCONCRET,CONSTRUCTORA CONCRETO S.A,61620757,-0.2,61755,998,1000,997.83,996,19831027,1178.48
11/07/2017,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
11/07/2017,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1100,0,0,0,19900328,2720.1
11/07/2017,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,3418804140,0.07,123989,27560,27760,27573.45,27400,19921028,21634.61
11/07/2017,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
11/07/2017,ECOPETROL ,ECOPETROL S.A.,10590688245,1.11,7743433,1370,1380,1367.7,1350,20070822,1104.57
11/07/2017,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,1315625380,-0.25,671771,1965,1970,1958.44,1930,20080708,1239.86
11/07/2017,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,98818720,0.93,91559,1080,1085,1079.29,1070,20120305,1594.75
11/07/2017,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
11/07/2017,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,14000,0,0,0,19680607,16529.12
11/07/2017,ENKA      ,ENKA DE COLOMBIA S.A.,0,0,0,10,0,0,0,20070917,31.26
11/07/2017,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
11/07/2017,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
11/07/2017,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,528351926,-5.19,908375,584,598,581.65,560,20030509,548.44
11/07/2017,EXITO     ,ALMACENES EXITO S.A.,3245421500,0.67,216510,15020,15040,14989.71,14920,19970430,43155.7
11/07/2017,FABRICATO ,FABRICATO  S.A.,22464881.4,0,1593254,14.1,14.1,14.1,14.1,19340401,62.08
11/07/2017,FAMILIA   ,PRODUCTOS FAMILIA S.A.,0,0,0,2000,0,0,0,19981124,1348.03
11/07/2017,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
11/07/2017,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
11/07/2017,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
11/07/2017,GRUBOLIVAR,GRUPO BOLIVAR S.A.,0,0,0,53000,0,0,0,19970103,146427.48
11/07/2017,GRUPOARGOS,GRUPO ARGOS S.A.,1794430180,-1.04,85322,20900,21180,21031.27,20900,19410825,26989.27
11/07/2017,GRUPOAVAL ,GRUPO AVAL ACCIONES Y VALORES S.A.,434618580,0.4,342114,1270,1275,1270.39,1265,19981116,1070.85
11/07/2017,GRUPOSURA ,GRUPO INVERSIONES SURAMERICANA,3662481720,0.44,90269,40680,40680,40572.97,40360,19450716,43597.61
11/07/2017,HCOLSEL   ,FONDO BURSATIL HORIZONS COLOMBIA SELECT DE SYP,0,0,0,13254.5,0,0,0,20140527,15000
11/07/2017,ICOLCAP   ,FONDO BURSATIL ISHARES COLCAP,21181414.5,0.15,1419,14933.5,14933.5,14927,14933.5,20110706,17160
11/07/2017,ICOLRISK  ,FONDO BURSATIL ISHARES COLRISK,0,0,0,14139,0,0,0,20161019,13488
11/07/2017,INCASTILLA,CASTILLA AGRICOLA S.A.,0,0,0,15100,0,0,0,19830715,9898.91
11/07/2017,INESA     ,INVERSIONES EQUIPOS Y SERVICIOS S.A.,0,0,0,419,0,0,0,19840628,1139.25
11/07/2017,INVENSA   ,INVERSIONES VENECIA S.A.,0,0,0,506,0,0,0,19860623,1638.54
11/07/2017,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,2817547800,-0.3,210066,13440,13460,13412.68,13360,20021126,14796.55
11/07/2017,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
11/07/2017,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
11/07/2017,MINEROS   ,MINEROS S.A.,173083825,0.75,65015,2700,2700,2662.21,2655,19771116,2288.27
11/07/2017,NUTRESA   ,GRUPO NUTRESA S.A,753549180,1.16,28920,26200,26200,26056.33,25400,19610321,18070.57
11/07/2017,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,47737500,0,1273,37500,37500,37500,37500,19680827,26777.67
11/07/2017,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,525634000,0,59060,8900,8900,8900,8900,20050119,8726.01
11/07/2017,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
11/07/2017,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,0,0,0,6.5,0,0,0,19520101,23.9
11/07/2017,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,4883572080,0.39,3800758,1285,1290,1284.89,1280,20110512,1070.85
11/07/2017,PFAVH     ,AVIANCA HOLDINGS S.A,2033326885,-1.09,748536,2710,2765,2716.4,2700,20110511,6107.98
11/07/2017,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,262,0,0,0,19931108,284.2
